,City,Country,Long,Lat,date,type,value
15682,N.A.,Qatar,51.1839,25.3548,2020-02-05,recovered,0
15683,N.A.,Qatar,51.1839,25.3548,2020-02-05,currently ill,0
15684,N.A.,Qatar,51.1839,25.3548,2020-02-06,confirmed,0
15685,N.A.,Qatar,51.1839,25.3548,2020-02-06,died,0
15686,N.A.,Qatar,51.1839,25.3548,2020-02-06,recovered,0
15687,N.A.,Qatar,51.1839,25.3548,2020-02-06,currently ill,0
15688,N.A.,Qatar,51.1839,25.3548,2020-02-07,confirmed,0
15689,N.A.,Qatar,51.1839,25.3548,2020-02-07,died,0
15690,N.A.,Qatar,51.1839,25.3548,2020-02-07,recovered,0
15691,N.A.,Qatar,51.1839,25.3548,2020-02-07,currently ill,0
15692,N.A.,Qatar,51.1839,25.3548,2020-02-08,confirmed,0
15693,N.A.,Qatar,51.1839,25.3548,2020-02-08,died,0
15694,N.A.,Qatar,51.1839,25.3548,2020-02-08,recovered,0
15695,N.A.,Qatar,51.1839,25.3548,2020-02-08,currently ill,0
15696,N.A.,Qatar,51.1839,25.3548,2020-02-09,confirmed,0
15697,N.A.,Qatar,51.1839,25.3548,2020-02-09,died,0
15698,N.A.,Qatar,51.1839,25.3548,2020-02-09,recovered,0
15699,N.A.,Qatar,51.1839,25.3548,2020-02-09,currently ill,0
15700,N.A.,Qatar,51.1839,25.3548,2020-02-10,confirmed,0
15701,N.A.,Qatar,51.1839,25.3548,2020-02-10,died,0
15702,N.A.,Qatar,51.1839,25.3548,2020-02-10,recovered,0
15703,N.A.,Qatar,51.1839,25.3548,2020-02-10,currently ill,0
15704,N.A.,Qatar,51.1839,25.3548,2020-02-11,confirmed,0
15705,N.A.,Qatar,51.1839,25.3548,2020-02-11,died,0
15706,N.A.,Qatar,51.1839,25.3548,2020-02-11,recovered,0
15707,N.A.,Qatar,51.1839,25.3548,2020-02-11,currently ill,0
15708,N.A.,Qatar,51.1839,25.3548,2020-02-12,confirmed,0
15709,N.A.,Qatar,51.1839,25.3548,2020-02-12,died,0
15710,N.A.,Qatar,51.1839,25.3548,2020-02-12,recovered,0
15711,N.A.,Qatar,51.1839,25.3548,2020-02-12,currently ill,0
15712,N.A.,Qatar,51.1839,25.3548,2020-02-13,confirmed,0
15713,N.A.,Qatar,51.1839,25.3548,2020-02-13,died,0
15714,N.A.,Qatar,51.1839,25.3548,2020-02-13,recovered,0
15715,N.A.,Qatar,51.1839,25.3548,2020-02-13,currently ill,0
15716,N.A.,Qatar,51.1839,25.3548,2020-02-14,confirmed,0
15717,N.A.,Qatar,51.1839,25.3548,2020-02-14,died,0
15718,N.A.,Qatar,51.1839,25.3548,2020-02-14,recovered,0
15719,N.A.,Qatar,51.1839,25.3548,2020-02-14,currently ill,0
15720,N.A.,Qatar,51.1839,25.3548,2020-02-15,confirmed,0
15721,N.A.,Qatar,51.1839,25.3548,2020-02-15,died,0
15722,N.A.,Qatar,51.1839,25.3548,2020-02-15,recovered,0
15723,N.A.,Qatar,51.1839,25.3548,2020-02-15,currently ill,0
15724,N.A.,Qatar,51.1839,25.3548,2020-02-16,confirmed,0
15725,N.A.,Qatar,51.1839,25.3548,2020-02-16,died,0
15726,N.A.,Qatar,51.1839,25.3548,2020-02-16,recovered,0
15727,N.A.,Qatar,51.1839,25.3548,2020-02-16,currently ill,0
15728,N.A.,Qatar,51.1839,25.3548,2020-02-17,confirmed,0
15729,N.A.,Qatar,51.1839,25.3548,2020-02-17,died,0
15730,N.A.,Qatar,51.1839,25.3548,2020-02-17,recovered,0
15731,N.A.,Qatar,51.1839,25.3548,2020-02-17,currently ill,0
15732,N.A.,Qatar,51.1839,25.3548,2020-02-18,confirmed,0
15733,N.A.,Qatar,51.1839,25.3548,2020-02-18,died,0
15734,N.A.,Qatar,51.1839,25.3548,2020-02-18,recovered,0
15735,N.A.,Qatar,51.1839,25.3548,2020-02-18,currently ill,0
15736,N.A.,Qatar,51.1839,25.3548,2020-02-19,confirmed,0
15737,N.A.,Qatar,51.1839,25.3548,2020-02-19,died,0
15738,N.A.,Qatar,51.1839,25.3548,2020-02-19,recovered,0
15739,N.A.,Qatar,51.1839,25.3548,2020-02-19,currently ill,0
15740,N.A.,Qatar,51.1839,25.3548,2020-02-20,confirmed,0
15741,N.A.,Qatar,51.1839,25.3548,2020-02-20,died,0
15742,N.A.,Qatar,51.1839,25.3548,2020-02-20,recovered,0
15743,N.A.,Qatar,51.1839,25.3548,2020-02-20,currently ill,0
15744,N.A.,Qatar,51.1839,25.3548,2020-02-21,confirmed,0
15745,N.A.,Qatar,51.1839,25.3548,2020-02-21,died,0
15746,N.A.,Qatar,51.1839,25.3548,2020-02-21,recovered,0
15747,N.A.,Qatar,51.1839,25.3548,2020-02-21,currently ill,0
15748,N.A.,Qatar,51.1839,25.3548,2020-02-22,confirmed,0
15749,N.A.,Qatar,51.1839,25.3548,2020-02-22,died,0
15750,N.A.,Qatar,51.1839,25.3548,2020-02-22,recovered,0
15751,N.A.,Qatar,51.1839,25.3548,2020-02-22,currently ill,0
15752,N.A.,Qatar,51.1839,25.3548,2020-02-23,confirmed,0
15753,N.A.,Qatar,51.1839,25.3548,2020-02-23,died,0
15754,N.A.,Qatar,51.1839,25.3548,2020-02-23,recovered,0
15755,N.A.,Qatar,51.1839,25.3548,2020-02-23,currently ill,0
15756,N.A.,Qatar,51.1839,25.3548,2020-02-24,confirmed,0
15757,N.A.,Qatar,51.1839,25.3548,2020-02-24,died,0
15758,N.A.,Qatar,51.1839,25.3548,2020-02-24,recovered,0
15759,N.A.,Qatar,51.1839,25.3548,2020-02-24,currently ill,0
15760,N.A.,Qatar,51.1839,25.3548,2020-02-25,confirmed,0
15761,N.A.,Qatar,51.1839,25.3548,2020-02-25,died,0
15762,N.A.,Qatar,51.1839,25.3548,2020-02-25,recovered,0
15763,N.A.,Qatar,51.1839,25.3548,2020-02-25,currently ill,0
15764,N.A.,Qatar,51.1839,25.3548,2020-02-26,confirmed,0
15765,N.A.,Qatar,51.1839,25.3548,2020-02-26,died,0
15766,N.A.,Qatar,51.1839,25.3548,2020-02-26,recovered,0
15767,N.A.,Qatar,51.1839,25.3548,2020-02-26,currently ill,0
15768,N.A.,Qatar,51.1839,25.3548,2020-02-27,confirmed,0
15769,N.A.,Qatar,51.1839,25.3548,2020-02-27,died,0
15770,N.A.,Qatar,51.1839,25.3548,2020-02-27,recovered,0
15771,N.A.,Qatar,51.1839,25.3548,2020-02-27,currently ill,0
15772,N.A.,Qatar,51.1839,25.3548,2020-02-28,confirmed,0
15773,N.A.,Qatar,51.1839,25.3548,2020-02-28,died,0
15774,N.A.,Qatar,51.1839,25.3548,2020-02-28,recovered,0
15775,N.A.,Qatar,51.1839,25.3548,2020-02-28,currently ill,0
15776,N.A.,Qatar,51.1839,25.3548,2020-02-29,confirmed,1
15777,N.A.,Qatar,51.1839,25.3548,2020-02-29,died,0
15778,N.A.,Qatar,51.1839,25.3548,2020-02-29,recovered,0
15779,N.A.,Qatar,51.1839,25.3548,2020-02-29,currently ill,1
15780,N.A.,Qatar,51.1839,25.3548,2020-03-01,confirmed,3
15781,N.A.,Qatar,51.1839,25.3548,2020-03-01,died,0
15782,N.A.,Qatar,51.1839,25.3548,2020-03-01,recovered,0
15783,N.A.,Qatar,51.1839,25.3548,2020-03-01,currently ill,3
15784,N.A.,Qatar,51.1839,25.3548,2020-03-02,confirmed,3
15785,N.A.,Qatar,51.1839,25.3548,2020-03-02,died,0
15786,N.A.,Qatar,51.1839,25.3548,2020-03-02,recovered,0
15787,N.A.,Qatar,51.1839,25.3548,2020-03-02,currently ill,3
15788,N.A.,Qatar,51.1839,25.3548,2020-03-03,confirmed,7
15789,N.A.,Qatar,51.1839,25.3548,2020-03-03,died,0
15790,N.A.,Qatar,51.1839,25.3548,2020-03-03,recovered,0
15791,N.A.,Qatar,51.1839,25.3548,2020-03-03,currently ill,7
15792,N.A.,Romania,24.9668,45.9432,2020-01-22,confirmed,0
15793,N.A.,Romania,24.9668,45.9432,2020-01-22,died,0
15794,N.A.,Romania,24.9668,45.9432,2020-01-22,recovered,0
15795,N.A.,Romania,24.9668,45.9432,2020-01-22,currently ill,0
15796,N.A.,Romania,24.9668,45.9432,2020-01-23,confirmed,0
15797,N.A.,Romania,24.9668,45.9432,2020-01-23,died,0
15798,N.A.,Romania,24.9668,45.9432,2020-01-23,recovered,0
15799,N.A.,Romania,24.9668,45.9432,2020-01-23,currently ill,0
15800,N.A.,Romania,24.9668,45.9432,2020-01-24,confirmed,0
15801,N.A.,Romania,24.9668,45.9432,2020-01-24,died,0
15802,N.A.,Romania,24.9668,45.9432,2020-01-24,recovered,0
15803,N.A.,Romania,24.9668,45.9432,2020-01-24,currently ill,0
15804,N.A.,Romania,24.9668,45.9432,2020-01-25,confirmed,0
15805,N.A.,Romania,24.9668,45.9432,2020-01-25,died,0
15806,N.A.,Romania,24.9668,45.9432,2020-01-25,recovered,0
15807,N.A.,Romania,24.9668,45.9432,2020-01-25,currently ill,0
15808,N.A.,Romania,24.9668,45.9432,2020-01-26,confirmed,0
15809,N.A.,Romania,24.9668,45.9432,2020-01-26,died,0
15810,N.A.,Romania,24.9668,45.9432,2020-01-26,recovered,0
15811,N.A.,Romania,24.9668,45.9432,2020-01-26,currently ill,0
15812,N.A.,Romania,24.9668,45.9432,2020-01-27,confirmed,0
15813,N.A.,Romania,24.9668,45.9432,2020-01-27,died,0
15814,N.A.,Romania,24.9668,45.9432,2020-01-27,recovered,0
15815,N.A.,Romania,24.9668,45.9432,2020-01-27,currently ill,0
15816,N.A.,Romania,24.9668,45.9432,2020-01-28,confirmed,0
15817,N.A.,Romania,24.9668,45.9432,2020-01-28,died,0
15818,N.A.,Romania,24.9668,45.9432,2020-01-28,recovered,0
15819,N.A.,Romania,24.9668,45.9432,2020-01-28,currently ill,0
15820,N.A.,Romania,24.9668,45.9432,2020-01-29,confirmed,0
15821,N.A.,Romania,24.9668,45.9432,2020-01-29,died,0
15822,N.A.,Romania,24.9668,45.9432,2020-01-29,recovered,0
15823,N.A.,Romania,24.9668,45.9432,2020-01-29,currently ill,0
15824,N.A.,Romania,24.9668,45.9432,2020-01-30,confirmed,0
15825,N.A.,Romania,24.9668,45.9432,2020-01-30,died,0
15826,N.A.,Romania,24.9668,45.9432,2020-01-30,recovered,0
15827,N.A.,Romania,24.9668,45.9432,2020-01-30,currently ill,0
15828,N.A.,Romania,24.9668,45.9432,2020-01-31,confirmed,0
15829,N.A.,Romania,24.9668,45.9432,2020-01-31,died,0
15830,N.A.,Romania,24.9668,45.9432,2020-01-31,recovered,0
15831,N.A.,Romania,24.9668,45.9432,2020-01-31,currently ill,0
15832,N.A.,Romania,24.9668,45.9432,2020-02-01,confirmed,0
15833,N.A.,Romania,24.9668,45.9432,2020-02-01,died,0
15834,N.A.,Romania,24.9668,45.9432,2020-02-01,recovered,0
15835,N.A.,Romania,24.9668,45.9432,2020-02-01,currently ill,0
15836,N.A.,Romania,24.9668,45.9432,2020-02-02,confirmed,0
15837,N.A.,Romania,24.9668,45.9432,2020-02-02,died,0
15838,N.A.,Romania,24.9668,45.9432,2020-02-02,recovered,0
15839,N.A.,Romania,24.9668,45.9432,2020-02-02,currently ill,0
15840,N.A.,Romania,24.9668,45.9432,2020-02-03,confirmed,0
15841,N.A.,Romania,24.9668,45.9432,2020-02-03,died,0
15842,N.A.,Romania,24.9668,45.9432,2020-02-03,recovered,0
15843,N.A.,Romania,24.9668,45.9432,2020-02-03,currently ill,0
15844,N.A.,Romania,24.9668,45.9432,2020-02-04,confirmed,0
15845,N.A.,Romania,24.9668,45.9432,2020-02-04,died,0
15846,N.A.,Romania,24.9668,45.9432,2020-02-04,recovered,0
15847,N.A.,Romania,24.9668,45.9432,2020-02-04,currently ill,0
15848,N.A.,Romania,24.9668,45.9432,2020-02-05,confirmed,0
15849,N.A.,Romania,24.9668,45.9432,2020-02-05,died,0
15850,N.A.,Romania,24.9668,45.9432,2020-02-05,recovered,0
15851,N.A.,Romania,24.9668,45.9432,2020-02-05,currently ill,0
15852,N.A.,Romania,24.9668,45.9432,2020-02-06,confirmed,0
15853,N.A.,Romania,24.9668,45.9432,2020-02-06,died,0
15854,N.A.,Romania,24.9668,45.9432,2020-02-06,recovered,0
15855,N.A.,Romania,24.9668,45.9432,2020-02-06,currently ill,0
15856,N.A.,Romania,24.9668,45.9432,2020-02-07,confirmed,0
15857,N.A.,Romania,24.9668,45.9432,2020-02-07,died,0
15858,N.A.,Romania,24.9668,45.9432,2020-02-07,recovered,0
15859,N.A.,Romania,24.9668,45.9432,2020-02-07,currently ill,0
15860,N.A.,Romania,24.9668,45.9432,2020-02-08,confirmed,0
15861,N.A.,Romania,24.9668,45.9432,2020-02-08,died,0
15862,N.A.,Romania,24.9668,45.9432,2020-02-08,recovered,0
15863,N.A.,Romania,24.9668,45.9432,2020-02-08,currently ill,0
15864,N.A.,Romania,24.9668,45.9432,2020-02-09,confirmed,0
15865,N.A.,Romania,24.9668,45.9432,2020-02-09,died,0
15866,N.A.,Romania,24.9668,45.9432,2020-02-09,recovered,0
15867,N.A.,Romania,24.9668,45.9432,2020-02-09,currently ill,0
15868,N.A.,Romania,24.9668,45.9432,2020-02-10,confirmed,0
15869,N.A.,Romania,24.9668,45.9432,2020-02-10,died,0
15870,N.A.,Romania,24.9668,45.9432,2020-02-10,recovered,0
15871,N.A.,Romania,24.9668,45.9432,2020-02-10,currently ill,0
15872,N.A.,Romania,24.9668,45.9432,2020-02-11,confirmed,0
15873,N.A.,Romania,24.9668,45.9432,2020-02-11,died,0
15874,N.A.,Romania,24.9668,45.9432,2020-02-11,recovered,0
15875,N.A.,Romania,24.9668,45.9432,2020-02-11,currently ill,0
15876,N.A.,Romania,24.9668,45.9432,2020-02-12,confirmed,0
15877,N.A.,Romania,24.9668,45.9432,2020-02-12,died,0
15878,N.A.,Romania,24.9668,45.9432,2020-02-12,recovered,0
15879,N.A.,Romania,24.9668,45.9432,2020-02-12,currently ill,0
15880,N.A.,Romania,24.9668,45.9432,2020-02-13,confirmed,0
15881,N.A.,Romania,24.9668,45.9432,2020-02-13,died,0
15882,N.A.,Romania,24.9668,45.9432,2020-02-13,recovered,0
15883,N.A.,Romania,24.9668,45.9432,2020-02-13,currently ill,0
15884,N.A.,Romania,24.9668,45.9432,2020-02-14,confirmed,0
15885,N.A.,Romania,24.9668,45.9432,2020-02-14,died,0
15886,N.A.,Romania,24.9668,45.9432,2020-02-14,recovered,0
15887,N.A.,Romania,24.9668,45.9432,2020-02-14,currently ill,0
15888,N.A.,Romania,24.9668,45.9432,2020-02-15,confirmed,0
15889,N.A.,Romania,24.9668,45.9432,2020-02-15,died,0
15890,N.A.,Romania,24.9668,45.9432,2020-02-15,recovered,0
15891,N.A.,Romania,24.9668,45.9432,2020-02-15,currently ill,0
15892,N.A.,Romania,24.9668,45.9432,2020-02-16,confirmed,0
15893,N.A.,Romania,24.9668,45.9432,2020-02-16,died,0
15894,N.A.,Romania,24.9668,45.9432,2020-02-16,recovered,0
15895,N.A.,Romania,24.9668,45.9432,2020-02-16,currently ill,0
15896,N.A.,Romania,24.9668,45.9432,2020-02-17,confirmed,0
15897,N.A.,Romania,24.9668,45.9432,2020-02-17,died,0
15898,N.A.,Romania,24.9668,45.9432,2020-02-17,recovered,0
15899,N.A.,Romania,24.9668,45.9432,2020-02-17,currently ill,0
15900,N.A.,Romania,24.9668,45.9432,2020-02-18,confirmed,0
15901,N.A.,Romania,24.9668,45.9432,2020-02-18,died,0
15902,N.A.,Romania,24.9668,45.9432,2020-02-18,recovered,0
15903,N.A.,Romania,24.9668,45.9432,2020-02-18,currently ill,0
15904,N.A.,Romania,24.9668,45.9432,2020-02-19,confirmed,0
15905,N.A.,Romania,24.9668,45.9432,2020-02-19,died,0
15906,N.A.,Romania,24.9668,45.9432,2020-02-19,recovered,0
15907,N.A.,Romania,24.9668,45.9432,2020-02-19,currently ill,0
15908,N.A.,Romania,24.9668,45.9432,2020-02-20,confirmed,0
15909,N.A.,Romania,24.9668,45.9432,2020-02-20,died,0
15910,N.A.,Romania,24.9668,45.9432,2020-02-20,recovered,0
15911,N.A.,Romania,24.9668,45.9432,2020-02-20,currently ill,0
15912,N.A.,Romania,24.9668,45.9432,2020-02-21,confirmed,0
15913,N.A.,Romania,24.9668,45.9432,2020-02-21,died,0
15914,N.A.,Romania,24.9668,45.9432,2020-02-21,recovered,0
15915,N.A.,Romania,24.9668,45.9432,2020-02-21,currently ill,0
15916,N.A.,Romania,24.9668,45.9432,2020-02-22,confirmed,0
15917,N.A.,Romania,24.9668,45.9432,2020-02-22,died,0
15918,N.A.,Romania,24.9668,45.9432,2020-02-22,recovered,0
15919,N.A.,Romania,24.9668,45.9432,2020-02-22,currently ill,0
15920,N.A.,Romania,24.9668,45.9432,2020-02-23,confirmed,0
15921,N.A.,Romania,24.9668,45.9432,2020-02-23,died,0
15922,N.A.,Romania,24.9668,45.9432,2020-02-23,recovered,0
15923,N.A.,Romania,24.9668,45.9432,2020-02-23,currently ill,0
15924,N.A.,Romania,24.9668,45.9432,2020-02-24,confirmed,0
15925,N.A.,Romania,24.9668,45.9432,2020-02-24,died,0
15926,N.A.,Romania,24.9668,45.9432,2020-02-24,recovered,0
15927,N.A.,Romania,24.9668,45.9432,2020-02-24,currently ill,0
15928,N.A.,Romania,24.9668,45.9432,2020-02-25,confirmed,0
15929,N.A.,Romania,24.9668,45.9432,2020-02-25,died,0
15930,N.A.,Romania,24.9668,45.9432,2020-02-25,recovered,0
15931,N.A.,Romania,24.9668,45.9432,2020-02-25,currently ill,0
15932,N.A.,Romania,24.9668,45.9432,2020-02-26,confirmed,1
15933,N.A.,Romania,24.9668,45.9432,2020-02-26,died,0
15934,N.A.,Romania,24.9668,45.9432,2020-02-26,recovered,0
15935,N.A.,Romania,24.9668,45.9432,2020-02-26,currently ill,1
15936,N.A.,Romania,24.9668,45.9432,2020-02-27,confirmed,1
15937,N.A.,Romania,24.9668,45.9432,2020-02-27,died,0
15938,N.A.,Romania,24.9668,45.9432,2020-02-27,recovered,0
15939,N.A.,Romania,24.9668,45.9432,2020-02-27,currently ill,1
15940,N.A.,Romania,24.9668,45.9432,2020-02-28,confirmed,3
15941,N.A.,Romania,24.9668,45.9432,2020-02-28,died,0
15942,N.A.,Romania,24.9668,45.9432,2020-02-28,recovered,0
15943,N.A.,Romania,24.9668,45.9432,2020-02-28,currently ill,3
15944,N.A.,Romania,24.9668,45.9432,2020-02-29,confirmed,3
15945,N.A.,Romania,24.9668,45.9432,2020-02-29,died,0
15946,N.A.,Romania,24.9668,45.9432,2020-02-29,recovered,0
15947,N.A.,Romania,24.9668,45.9432,2020-02-29,currently ill,3
15948,N.A.,Romania,24.9668,45.9432,2020-03-01,confirmed,3
15949,N.A.,Romania,24.9668,45.9432,2020-03-01,died,0
15950,N.A.,Romania,24.9668,45.9432,2020-03-01,recovered,0
15951,N.A.,Romania,24.9668,45.9432,2020-03-01,currently ill,3
15952,N.A.,Romania,24.9668,45.9432,2020-03-02,confirmed,3
15953,N.A.,Romania,24.9668,45.9432,2020-03-02,died,0
15954,N.A.,Romania,24.9668,45.9432,2020-03-02,recovered,0
15955,N.A.,Romania,24.9668,45.9432,2020-03-02,currently ill,3
15956,N.A.,Romania,24.9668,45.9432,2020-03-03,confirmed,3
15957,N.A.,Romania,24.9668,45.9432,2020-03-03,died,0
15958,N.A.,Romania,24.9668,45.9432,2020-03-03,recovered,0
15959,N.A.,Romania,24.9668,45.9432,2020-03-03,currently ill,3
15960,N.A.,Russia,90.0,60.0,2020-01-22,confirmed,0
15961,N.A.,Russia,90.0,60.0,2020-01-22,died,0
15962,N.A.,Russia,90.0,60.0,2020-01-22,recovered,0
15963,N.A.,Russia,90.0,60.0,2020-01-22,currently ill,0
15964,N.A.,Russia,90.0,60.0,2020-01-23,confirmed,0
15965,N.A.,Russia,90.0,60.0,2020-01-23,died,0
15966,N.A.,Russia,90.0,60.0,2020-01-23,recovered,0
15967,N.A.,Russia,90.0,60.0,2020-01-23,currently ill,0
15968,N.A.,Russia,90.0,60.0,2020-01-24,confirmed,0
15969,N.A.,Russia,90.0,60.0,2020-01-24,died,0
15970,N.A.,Russia,90.0,60.0,2020-01-24,recovered,0
15971,N.A.,Russia,90.0,60.0,2020-01-24,currently ill,0
15972,N.A.,Russia,90.0,60.0,2020-01-25,confirmed,0
15973,N.A.,Russia,90.0,60.0,2020-01-25,died,0
15974,N.A.,Russia,90.0,60.0,2020-01-25,recovered,0
15975,N.A.,Russia,90.0,60.0,2020-01-25,currently ill,0
15976,N.A.,Russia,90.0,60.0,2020-01-26,confirmed,0
15977,N.A.,Russia,90.0,60.0,2020-01-26,died,0
15978,N.A.,Russia,90.0,60.0,2020-01-26,recovered,0
15979,N.A.,Russia,90.0,60.0,2020-01-26,currently ill,0
15980,N.A.,Russia,90.0,60.0,2020-01-27,confirmed,0
15981,N.A.,Russia,90.0,60.0,2020-01-27,died,0
15982,N.A.,Russia,90.0,60.0,2020-01-27,recovered,0
15983,N.A.,Russia,90.0,60.0,2020-01-27,currently ill,0
15984,N.A.,Russia,90.0,60.0,2020-01-28,confirmed,0
15985,N.A.,Russia,90.0,60.0,2020-01-28,died,0
15986,N.A.,Russia,90.0,60.0,2020-01-28,recovered,0
15987,N.A.,Russia,90.0,60.0,2020-01-28,currently ill,0
15988,N.A.,Russia,90.0,60.0,2020-01-29,confirmed,0
15989,N.A.,Russia,90.0,60.0,2020-01-29,died,0
15990,N.A.,Russia,90.0,60.0,2020-01-29,recovered,0
15991,N.A.,Russia,90.0,60.0,2020-01-29,currently ill,0
15992,N.A.,Russia,90.0,60.0,2020-01-30,confirmed,0
15993,N.A.,Russia,90.0,60.0,2020-01-30,died,0
15994,N.A.,Russia,90.0,60.0,2020-01-30,recovered,0
15995,N.A.,Russia,90.0,60.0,2020-01-30,currently ill,0
15996,N.A.,Russia,90.0,60.0,2020-01-31,confirmed,2
15997,N.A.,Russia,90.0,60.0,2020-01-31,died,0
15998,N.A.,Russia,90.0,60.0,2020-01-31,recovered,0
15999,N.A.,Russia,90.0,60.0,2020-01-31,currently ill,2
16000,N.A.,Russia,90.0,60.0,2020-02-01,confirmed,2
16001,N.A.,Russia,90.0,60.0,2020-02-01,died,0
16002,N.A.,Russia,90.0,60.0,2020-02-01,recovered,0
16003,N.A.,Russia,90.0,60.0,2020-02-01,currently ill,2
16004,N.A.,Russia,90.0,60.0,2020-02-02,confirmed,2
16005,N.A.,Russia,90.0,60.0,2020-02-02,died,0
16006,N.A.,Russia,90.0,60.0,2020-02-02,recovered,0
16007,N.A.,Russia,90.0,60.0,2020-02-02,currently ill,2
16008,N.A.,Russia,90.0,60.0,2020-02-03,confirmed,2
16009,N.A.,Russia,90.0,60.0,2020-02-03,died,0
16010,N.A.,Russia,90.0,60.0,2020-02-03,recovered,0
16011,N.A.,Russia,90.0,60.0,2020-02-03,currently ill,2
16012,N.A.,Russia,90.0,60.0,2020-02-04,confirmed,2
16013,N.A.,Russia,90.0,60.0,2020-02-04,died,0
16014,N.A.,Russia,90.0,60.0,2020-02-04,recovered,0
16015,N.A.,Russia,90.0,60.0,2020-02-04,currently ill,2
16016,N.A.,Russia,90.0,60.0,2020-02-05,confirmed,2
16017,N.A.,Russia,90.0,60.0,2020-02-05,died,0
16018,N.A.,Russia,90.0,60.0,2020-02-05,recovered,0
16019,N.A.,Russia,90.0,60.0,2020-02-05,currently ill,2
16020,N.A.,Russia,90.0,60.0,2020-02-06,confirmed,2
16021,N.A.,Russia,90.0,60.0,2020-02-06,died,0
16022,N.A.,Russia,90.0,60.0,2020-02-06,recovered,0
16023,N.A.,Russia,90.0,60.0,2020-02-06,currently ill,2
16024,N.A.,Russia,90.0,60.0,2020-02-07,confirmed,2
16025,N.A.,Russia,90.0,60.0,2020-02-07,died,0
16026,N.A.,Russia,90.0,60.0,2020-02-07,recovered,0
16027,N.A.,Russia,90.0,60.0,2020-02-07,currently ill,2
16028,N.A.,Russia,90.0,60.0,2020-02-08,confirmed,2
16029,N.A.,Russia,90.0,60.0,2020-02-08,died,0
16030,N.A.,Russia,90.0,60.0,2020-02-08,recovered,0
16031,N.A.,Russia,90.0,60.0,2020-02-08,currently ill,2
16032,N.A.,Russia,90.0,60.0,2020-02-09,confirmed,2
16033,N.A.,Russia,90.0,60.0,2020-02-09,died,0
16034,N.A.,Russia,90.0,60.0,2020-02-09,recovered,0
16035,N.A.,Russia,90.0,60.0,2020-02-09,currently ill,2
16036,N.A.,Russia,90.0,60.0,2020-02-10,confirmed,2
16037,N.A.,Russia,90.0,60.0,2020-02-10,died,0
16038,N.A.,Russia,90.0,60.0,2020-02-10,recovered,0
16039,N.A.,Russia,90.0,60.0,2020-02-10,currently ill,2
16040,N.A.,Russia,90.0,60.0,2020-02-11,confirmed,2
16041,N.A.,Russia,90.0,60.0,2020-02-11,died,0
16042,N.A.,Russia,90.0,60.0,2020-02-11,recovered,0
16043,N.A.,Russia,90.0,60.0,2020-02-11,currently ill,2
16044,N.A.,Russia,90.0,60.0,2020-02-12,confirmed,2
16045,N.A.,Russia,90.0,60.0,2020-02-12,died,0
16046,N.A.,Russia,90.0,60.0,2020-02-12,recovered,2
16047,N.A.,Russia,90.0,60.0,2020-02-12,currently ill,0
16048,N.A.,Russia,90.0,60.0,2020-02-13,confirmed,2
16049,N.A.,Russia,90.0,60.0,2020-02-13,died,0
16050,N.A.,Russia,90.0,60.0,2020-02-13,recovered,2
16051,N.A.,Russia,90.0,60.0,2020-02-13,currently ill,0
16052,N.A.,Russia,90.0,60.0,2020-02-14,confirmed,2
16053,N.A.,Russia,90.0,60.0,2020-02-14,died,0
16054,N.A.,Russia,90.0,60.0,2020-02-14,recovered,2
16055,N.A.,Russia,90.0,60.0,2020-02-14,currently ill,0
16056,N.A.,Russia,90.0,60.0,2020-02-15,confirmed,2
16057,N.A.,Russia,90.0,60.0,2020-02-15,died,0
16058,N.A.,Russia,90.0,60.0,2020-02-15,recovered,2
16059,N.A.,Russia,90.0,60.0,2020-02-15,currently ill,0
16060,N.A.,Russia,90.0,60.0,2020-02-16,confirmed,2
16061,N.A.,Russia,90.0,60.0,2020-02-16,died,0
16062,N.A.,Russia,90.0,60.0,2020-02-16,recovered,2
16063,N.A.,Russia,90.0,60.0,2020-02-16,currently ill,0
16064,N.A.,Russia,90.0,60.0,2020-02-17,confirmed,2
16065,N.A.,Russia,90.0,60.0,2020-02-17,died,0
16066,N.A.,Russia,90.0,60.0,2020-02-17,recovered,2
16067,N.A.,Russia,90.0,60.0,2020-02-17,currently ill,0
16068,N.A.,Russia,90.0,60.0,2020-02-18,confirmed,2
16069,N.A.,Russia,90.0,60.0,2020-02-18,died,0
16070,N.A.,Russia,90.0,60.0,2020-02-18,recovered,2
16071,N.A.,Russia,90.0,60.0,2020-02-18,currently ill,0
16072,N.A.,Russia,90.0,60.0,2020-02-19,confirmed,2
16073,N.A.,Russia,90.0,60.0,2020-02-19,died,0
16074,N.A.,Russia,90.0,60.0,2020-02-19,recovered,2
16075,N.A.,Russia,90.0,60.0,2020-02-19,currently ill,0
16076,N.A.,Russia,90.0,60.0,2020-02-20,confirmed,2
16077,N.A.,Russia,90.0,60.0,2020-02-20,died,0
16078,N.A.,Russia,90.0,60.0,2020-02-20,recovered,2
16079,N.A.,Russia,90.0,60.0,2020-02-20,currently ill,0
16080,N.A.,Russia,90.0,60.0,2020-02-21,confirmed,2
16081,N.A.,Russia,90.0,60.0,2020-02-21,died,0
16082,N.A.,Russia,90.0,60.0,2020-02-21,recovered,2
16083,N.A.,Russia,90.0,60.0,2020-02-21,currently ill,0
16084,N.A.,Russia,90.0,60.0,2020-02-22,confirmed,2
